timestamp,item,price,count,type,itemName
2016-04-29 15:15:38.458648, Set/Sheev Set,160, 1, Set,Sheev Set
2016-04-29 15:16:57.908897, Blueprint/War Blade,20, 2, Blueprint,War Blade
2016-04-29 15:17:06.520622, Blueprint/Snipetron Vandal Stock,40, 1, Blueprint,Snipetron Vandal Stock
2016-04-29 15:17:34.548766, Blueprint/Mantis Fuselage,25, 1, Blueprint,Mantis Fuselage
2016-04-29 15:17:55.234456, Mod/Narrow Minded/8,130, 1, Mod,Narrow Minded
2016-04-29 15:17:55.236855, Set/Nyx Prime Set,57, 1, Set,Nyx Prime Set
2016-04-29 15:17:55.338584, Mod/Link Armor/9,90, 1, Mod,Link Armor
2016-04-29 15:17:55.354202, Mod/Speed Drift/0,22, 1, Mod,Speed Drift
2016-04-29 15:17:55.451282, Mod/Aviator/3,385, 1, Mod,Aviator
2016-04-29 15:17:55.509263, Mod/Dead Eye/0,18, 1, Mod,Dead Eye
2016-04-29 15:17:55.801627, Mod/Concealed Explosives,45, 1, Mod,Concealed Explosives
2016-04-29 15:17:56.135517, Mod/Sprint Boost/3,75, 1, Mod,Sprint Boost
2016-04-29 15:17:57.384200, Mod/Crash Course/0,95, 1, Mod,Crash Course
2016-04-29 15:17:58.135564, Blueprint/Hikou Prime Pouch,1, 3, Blueprint,Hikou Prime Pouch
2016-04-29 15:17:58.209801, Void Trader/Primed Fast Hands,130, 1, Void Trader,Primed Fast Hands
2016-04-29 15:17:59.323979, Blueprint/Nova Prime Systems,84, 1, Blueprint,Nova Prime Systems
2016-04-29 15:17:59.411245, Arcane Helmet/Pendragon Excalibur Helmet,695, 1, Arcane Helmet,Pendragon Excalibur Helmet
2016-04-29 15:17:59.973675, Blueprint/Trinity Prime Blueprint,85, 1, Blueprint,Trinity Prime Blueprint
2016-04-29 15:18:00.410753, Mod/Buzz Kill/5,160, 1, Mod,Buzz Kill
2016-04-29 15:18:01.461418, Mod/Maul/8,120, 1, Mod,Maul
2016-04-29 15:18:02.489863, Void Trader/Primed Reach,590, 1, Void Trader,Primed Reach
2016-04-29 15:18:03.848230, Void Trader/Primed Point Blank,825, 1, Void Trader,Primed Point Blank
2016-04-29 15:18:05.563298, Blueprint/Snipetron Vandal Set,399, 1, Blueprint,Snipetron Vandal Set
2016-04-29 15:18:05.932462, Mod/Curative Undertow/0,9, 1, Mod,Curative Undertow
2016-04-29 15:18:09.224263, Set/Ember Prime Set,949, 1, Set,Ember Prime Set
2016-04-29 15:18:09.851780, Mod/Blind Rage/10,270, 1, Mod,Blind Rage
2016-04-29 15:18:20.212913, Blueprint/Ankyros Prime Blade,10, 2, Blueprint,Ankyros Prime Blade
2016-04-29 15:18:27.802235, Blueprint/Ankyros Prime Gauntlet,10, 4, Blueprint,Ankyros Prime Gauntlet
2016-04-29 15:18:35.558487, Blueprint/Bo Prime Handle,28, 1, Blueprint,Bo Prime Handle
2016-04-29 15:19:19.249057, Blueprint/Braton Prime Blueprint,5, 1, Blueprint,Braton Prime Blueprint
2016-04-29 15:19:19.249498, Blueprint/Braton Prime Blueprint,4, 1, Blueprint,Braton Prime Blueprint
2016-04-29 15:19:19.250009, Blueprint/Braton Prime Blueprint,3, 1, Blueprint,Braton Prime Blueprint
2016-04-29 15:19:31.312525, Blueprint/Bronco Prime Barrel,12, 1, Blueprint,Bronco Prime Barrel
2016-04-29 15:19:38.705313, Blueprint/Bronco Prime Receiver,8, 2, Blueprint,Bronco Prime Receiver
2016-04-29 15:20:19.509655, Blueprint/Fang Prime Handle,19, 1, Blueprint,Fang Prime Handle
2016-04-29 15:20:19.518467, Blueprint/Fang Prime Handle,20, 1, Blueprint,Fang Prime Handle
2016-04-29 15:20:42.190948, Blueprint/Hikou Prime Stars,5, 1, Blueprint,Hikou Prime Stars
2016-04-29 15:21:24.181597, Blueprint/Orthos Prime Handle,2, 1, Blueprint,Orthos Prime Handle
2016-04-29 15:21:27.788332, Blueprint/Paris Prime  Grip,10, 1, Blueprint,Paris Prime  Grip
2016-04-29 15:21:58.309967, Blueprint/Scindo Prime Blade,9, 1, Blueprint,Scindo Prime Blade
2016-04-29 15:22:26.859432, Blueprint/Soma Prime Blueprint,2, 1, Blueprint,Soma Prime Blueprint
2016-04-29 15:22:34.027099, Blueprint/Soma Prime Stock,14, 1, Blueprint,Soma Prime Stock
2016-04-29 15:22:45.664537, Blueprint/Vasto Prime Receiver,3, 4, Blueprint,Vasto Prime Receiver
2016-04-29 15:22:49.666509, Blueprint/Nova Prime Helmet,4, 1, Blueprint,Nova Prime Helmet
2016-04-29 15:23:06.798708, Blueprint/Frost Prime Helmet,30, 1, Blueprint,Frost Prime Helmet
2016-04-29 15:23:22.330422, Blueprint/Loki Prime Helmet,10, 1, Blueprint,Loki Prime Helmet
2016-04-29 15:23:33.581213, Blueprint/Nyx Prime Chassis,30, 1, Blueprint,Nyx Prime Chassis
2016-04-29 15:23:33.586294, Blueprint/Nyx Prime Chassis,19, 1, Blueprint,Nyx Prime Chassis
2016-04-29 15:23:41.120703, Blueprint/Loki Prime Chassis,10, 1, Blueprint,Loki Prime Chassis
2016-04-29 15:23:45.338482, Blueprint/Nyx Prime Systems,6, 2, Blueprint,Nyx Prime Systems
2016-04-29 15:23:56.536242, Blueprint/Frost Prime Systems,150, 1, Blueprint,Frost Prime Systems
2016-04-29 15:24:01.910133, Blueprint/Ember Prime Systems,205, 2, Blueprint,Ember Prime Systems
2016-04-29 15:24:05.450902, Blueprint/Mag Prime Systems,20, 1, Blueprint,Mag Prime Systems
2016-04-29 15:24:05.458432, Blueprint/Mag Prime Systems,150, 1, Blueprint,Mag Prime Systems
2016-04-29 15:24:09.739402, Blueprint/Loki Prime Blueprint,5, 1, Blueprint,Loki Prime Blueprint
2016-04-29 15:24:09.741629, Blueprint/Loki Prime Blueprint,7, 1, Blueprint,Loki Prime Blueprint
2016-04-29 15:24:13.402574, Blueprint/Frost Prime Chassis,90, 2, Blueprint,Frost Prime Chassis
2016-04-29 15:24:18.039484, Blueprint/Ember Prime Chassis,10, 1, Blueprint,Ember Prime Chassis
2016-04-29 15:24:18.041056, Blueprint/Ember Prime Chassis,14, 1, Blueprint,Ember Prime Chassis
2016-04-29 15:24:18.044807, Blueprint/Ember Prime Chassis,19, 1, Blueprint,Ember Prime Chassis
2016-04-29 15:24:18.058915, Blueprint/Ember Prime Chassis,20, 1, Blueprint,Ember Prime Chassis
2016-04-29 15:24:22.851970, Blueprint/Rhino Prime Systems,150, 1, Blueprint,Rhino Prime Systems
2016-04-29 15:24:26.483913, Blueprint/Frost Prime Blueprint,300, 1, Blueprint,Frost Prime Blueprint
2016-04-29 15:24:26.493585, Blueprint/Frost Prime Blueprint,200, 1, Blueprint,Frost Prime Blueprint
2016-04-29 15:24:26.502052, Blueprint/Frost Prime Blueprint,270, 1, Blueprint,Frost Prime Blueprint
2016-04-29 15:24:30.155344, Blueprint/Ember Prime Blueprint,700, 1, Blueprint,Ember Prime Blueprint
2016-04-29 15:24:41.377527, Mod/Hammer Shot/0,9, 1, Mod,Hammer Shot
2016-04-29 15:25:21.098213, Mod/Fleeting Expertise/0,35, 1, Mod,Fleeting Expertise
2016-04-29 15:25:21.107993, Mod/Fleeting Expertise/0,30, 1, Mod,Fleeting Expertise
2016-04-29 15:25:28.480671, Mod/Narrow Minded/8,150, 1, Mod,Narrow Minded
2016-04-29 15:26:02.296404, Mod/Energy Inversion/0,5, 1, Mod,Energy Inversion
2016-04-29 15:26:09.636531, Mod/Reflex Guard/0,1, 2, Mod,Reflex Guard
2016-04-29 15:26:27.555742, Mod/Automatic Trigger/0,10, 4, Mod,Automatic Trigger
2016-04-29 15:26:38.711493, Mod/Vicious Frost/0,4, 1, Mod,Vicious Frost
2016-04-29 15:26:42.145971, Mod/Auxiliary Power/0,5, 2, Mod,Auxiliary Power
2016-04-29 15:26:45.983679, Mod/Jagged Edge/5,30, 1, Mod,Jagged Edge
2016-04-29 15:27:13.219592, Mod/Energy Amplifier/0,6, 1, Mod,Energy Amplifier
2016-04-29 15:27:16.991835, Mod/Transient Fortitude/10,350, 1, Mod,Transient Fortitude
2016-04-29 15:27:17.070988, Mod/Transient Fortitude/0,25, 1, Mod,Transient Fortitude
2016-04-29 15:28:02.737918, Mod/Tranquil Cleave,10, 1, Mod,Tranquil Cleave
2016-04-29 15:28:11.072235, Mod/Intensify/0,3, 3, Mod,Intensify
2016-04-29 15:28:11.073577, Mod/Intensify/0,5, 1, Mod,Intensify
2016-04-29 15:28:33.010606, Mod/Blind Rage/0,24, 1, Mod,Blind Rage
2016-04-29 15:28:48.813569, Mod/Corrosive Projection/0,20, 1, Mod,Corrosive Projection
2016-04-29 15:29:06.631108, Mod/Power Throw/0,2, 1, Mod,Power Throw
2016-04-29 15:29:13.900743, Mod/Overextended/0,22, 1, Mod,Overextended
2016-04-29 15:29:18.107775, Mod/Sanctuary/0,10, 4, Mod,Sanctuary
2016-04-29 15:29:39.525150, Mod/Bite/0,19, 1, Mod,Bite
2016-04-29 15:30:24.283921, Mod/Berserker/0,9, 1, Mod,Berserker
2016-04-29 15:31:24.819978, Mod/Vigor/0,15, 1, Mod,Vigor
2016-04-29 15:31:24.822795, Mod/Vigor/0,4, 1, Mod,Vigor
2016-04-29 15:32:48.470108, Mod/Steel Charge/0,7, 5, Mod,Steel Charge
2016-04-29 15:33:06.449225, Mod/Homing Fang,3, 1, Mod,Homing Fang
2016-04-29 15:34:08.179333, Mod/Scattering Inferno/0,8, 1, Mod,Scattering Inferno
2016-04-29 15:35:42.974891, Mod/Heavy Caliber/10,330, 1, Mod,Heavy Caliber
2016-04-29 15:36:07.234250, Mod/Coiling Viper,2, 1, Mod,Coiling Viper
2016-04-29 15:36:58.106611, Mod/Frail Momentum/0,3, 1, Mod,Frail Momentum
2016-04-29 15:37:35.442598, Mod/Fanged Fusillade/5,150, 1, Mod,Fanged Fusillade
2016-04-29 15:38:19.635920, Mod/Spare Parts/0,10, 1, Mod,Spare Parts
2016-04-29 15:38:44.574609, Mod/Pointed Wind,7, 2, Mod,Pointed Wind
2016-04-29 15:38:44.578076, Mod/Pointed Wind,10, 1, Mod,Pointed Wind
2016-04-29 15:39:07.402542, Mod/Vital Sense/0,4, 1, Mod,Vital Sense
2016-04-29 15:39:15.355575, Mod/Crossing Snakes,2, 1, Mod,Crossing Snakes
2016-04-29 15:39:23.722714, Mod/Rejuvenation/5,15, 3, Mod,Rejuvenation
2016-04-29 15:39:56.718701, Mod/Efficient Transferral/0,5, 1, Mod,Efficient Transferral
2016-04-29 15:41:32.357657, Mod/Fired Up/0,2, 3, Mod,Fired Up
2016-04-29 15:41:32.364750, Mod/Fired Up/0,10, 9, Mod,Fired Up
2016-04-29 15:41:35.996840, Mod/Frigid Blast/0,5, 2, Mod,Frigid Blast
2016-04-29 15:42:32.312773, Mod/Shattering Storm,4, 8, Mod,Shattering Storm
2016-04-29 15:42:32.313209, Mod/Shattering Storm,5, 1, Mod,Shattering Storm
2016-04-29 15:42:46.608707, Mod/Natural Talent/0,6, 1, Mod,Natural Talent
2016-04-29 15:43:10.841349, Mod/Spoiled Strike/0,5, 1, Mod,Spoiled Strike
2016-04-29 15:43:40.560291, Mod/Split Chamber/0,4, 1, Mod,Split Chamber
2016-04-29 15:44:06.547245, Mod/Enhanced Durability/0,15, 1, Mod,Enhanced Durability
2016-04-29 15:45:31.891352, Mod/Stalking Fan,18, 1, Mod,Stalking Fan
2016-04-29 15:45:35.710352, Mod/Iron Phoenix,4, 2, Mod,Iron Phoenix
2016-04-29 15:45:42.924107, Mod/Quickening/0,3, 1, Mod,Quickening
2016-04-29 15:45:46.993985, Mod/Sundering Strike/0,2, 1, Mod,Sundering Strike
2016-04-29 15:47:20.314220, Syndicate/Synoid Gammacor,35, 1, Syndicate,Synoid Gammacor
2016-04-29 15:48:21.134142, Void Key/Sabotage II,3, 3, Void Key,Sabotage II
2016-04-29 15:48:52.535795, Void Key/Exterminate III,2, 5, Void Key,Exterminate III
2016-04-29 15:49:10.480874, Arcane Helmet/Pendragon Excalibur Helmet,300, 1, Arcane Helmet,Pendragon Excalibur Helmet
2016-04-29 15:49:42.538602, Arcane Helmet/Locust Ash Helmet,50, 1, Arcane Helmet,Locust Ash Helmet
2016-04-29 15:49:53.038292, Arcane Helmet/Aura Trinity Helmet,350, 1, Arcane Helmet,Aura Trinity Helmet
2016-04-29 15:50:01.779100, Arcane Helmet/Storm Volt Helmet,300, 1, Arcane Helmet,Storm Volt Helmet
2016-04-29 15:50:14.244706, Arcane Helmet/Phoenix Ember Helmet,200, 1, Arcane Helmet,Phoenix Ember Helmet
2016-04-29 15:50:28.199351, Arcane Helmet/Pulse Volt Helmet,250, 1, Arcane Helmet,Pulse Volt Helmet
2016-04-29 15:51:20.054248, Void Trader/Primed Flow,230, 1, Void Trader,Primed Flow
2016-04-29 15:51:23.812722, Void Trader/Primed Point Blank,150, 1, Void Trader,Primed Point Blank
2016-04-29 15:51:23.816960, Void Trader/Primed Point Blank,100, 1, Void Trader,Primed Point Blank
2016-04-29 15:51:50.400600, Mod/High Noon,19, 1, Mod,High Noon
2016-04-29 15:51:50.401499, Mod/High Noon,15, 1, Mod,High Noon
2016-04-29 15:51:55.363512, Blueprint/Wyrm Prime Blueprint,11, 1, Blueprint,Wyrm Prime Blueprint
2016-04-29 15:51:55.365350, Blueprint/Wyrm Prime Blueprint,15, 1, Blueprint,Wyrm Prime Blueprint
2016-04-29 15:51:59.102211, Blueprint/Wyrm Prime Cerebrum,13, 1, Blueprint,Wyrm Prime Cerebrum
2016-04-29 15:52:06.271094, Blueprint/Wyrm Prime Carapace,5, 1, Blueprint,Wyrm Prime Carapace
2016-04-29 15:52:25.846044, Void Trader/Primed Reach,500, 1, Void Trader,Primed Reach
2016-04-29 15:52:47.111110, Mod/Shield Transference/0,12, 1, Mod,Shield Transference
2016-04-29 15:54:22.379161, Arcane Enhancements/Arcane Barrier,65, 1, Arcane Enhancements,Arcane Barrier
2016-04-29 15:54:43.384890, Arcane Enhancements/Arcane Rage,80, 2, Arcane Enhancements,Arcane Rage
2016-04-29 15:54:50.538888, Arcane Enhancements/Arcane Trickery,50, 2, Arcane Enhancements,Arcane Trickery
2016-04-29 15:55:04.801068, Blueprint/Volt Prime Chassis,45, 1, Blueprint,Volt Prime Chassis
2016-04-29 15:55:09.299942, Blueprint/Volt Prime Systems,50, 2, Blueprint,Volt Prime Systems
2016-04-29 15:55:09.307477, Blueprint/Volt Prime Systems,65, 1, Blueprint,Volt Prime Systems
2016-04-29 15:55:35.738310, Mod/Tempo Royale/3,220, 1, Mod,Tempo Royale
2016-04-29 15:56:07.678050, Mod/Chilling Globe/0,10, 1, Mod,Chilling Globe
2016-04-29 15:56:34.009749, Mod/Pummel/0,180, 3, Mod,Pummel
2016-04-29 15:56:55.182838, Mod/Crash Course/0,180, 1, Mod,Crash Course
2016-04-29 15:57:12.586462, Mod/Full Contact/0,180, 1, Mod,Full Contact
2016-04-29 15:58:25.990688, Blueprint/Ash Prime Systems,20, 1, Blueprint,Ash Prime Systems
2016-04-29 15:58:26.006596, Blueprint/Ash Prime Systems,50, 1, Blueprint,Ash Prime Systems
2016-04-29 15:58:29.737828, Blueprint/Ash Prime Helmet,10, 1, Blueprint,Ash Prime Helmet
2016-04-29 15:58:33.697141, Blueprint/Carrier Prime Blueprint,3, 1, Blueprint,Carrier Prime Blueprint
2016-04-29 15:58:37.331074, Blueprint/Carrier Prime Cerebrum,20, 1, Blueprint,Carrier Prime Cerebrum
2016-04-29 15:58:40.988064, Blueprint/Carrier Prime Carapace,45, 1, Blueprint,Carrier Prime Carapace
2016-04-29 15:58:53.421941, Blueprint/Vectis Prime Blueprint,17, 1, Blueprint,Vectis Prime Blueprint
2016-04-29 15:59:39.045567, Arcane Enhancements/Arcane Grace,195, 1, Arcane Enhancements,Arcane Grace
2016-04-29 15:59:39.055815, Arcane Enhancements/Arcane Grace,180, 1, Arcane Enhancements,Arcane Grace
2016-04-29 16:00:57.190210, Void Trader/Prisma Skana,60, 1, Void Trader,Prisma Skana
2016-04-29 16:01:09.963859, Syndicate/Synoid Simulor,40, 2, Syndicate,Synoid Simulor
2016-04-29 16:01:17.305393, Syndicate/Rakta Cernos,35, 1, Syndicate,Rakta Cernos
2016-04-29 16:01:21.193919, Syndicate/Sancti Tigris,40, 1, Syndicate,Sancti Tigris
2016-04-29 16:01:24.920140, Blueprint/Trinity Prime Blueprint,35, 1, Blueprint,Trinity Prime Blueprint
2016-04-29 16:01:36.379619, Blueprint/Trinity Prime Systems,80, 4, Blueprint,Trinity Prime Systems
2016-04-29 16:01:43.754632, Blueprint/Dual Kamas Prime Blade,20, 1, Blueprint,Dual Kamas Prime Blade
2016-04-29 16:01:50.843483, Blueprint/Kavasa Prime Collar Blueprint,14, 1, Blueprint,Kavasa Prime Collar Blueprint
2016-04-29 16:03:50.051812, Arcane Enhancements/Arcane Fury,270, 1, Arcane Enhancements,Arcane Fury
2016-04-29 16:04:06.114883, Mod/Primed Morphic Transformer/0,150, 1, Mod,Primed Morphic Transformer
2016-04-29 16:04:20.245869, Arcane Enhancements/Arcane Energize,290, 1, Arcane Enhancements,Arcane Energize
2016-04-29 16:05:12.581992, Focus Lens/Madurai Lens,9, 1, Focus Lens,Madurai Lens
2016-04-29 16:05:46.691676, Mod/Power Drift/0,10, 1, Mod,Power Drift
2016-04-29 16:05:46.705364, Mod/Power Drift/0,9, 1, Mod,Power Drift
2016-04-29 16:05:50.136732, Mod/Speed Drift/0,40, 1, Mod,Speed Drift
2016-04-29 16:06:07.077873, Set/Ash Prime Set,235, 1, Set,Ash Prime Set
2016-04-29 16:06:07.080787, Set/Ash Prime Set,230, 1, Set,Ash Prime Set
2016-04-29 16:06:14.687821, Set/Boar Prime Set,220, 1, Set,Boar Prime Set
2016-04-29 16:06:26.435940, Set/Bronco Prime Set,24, 1, Set,Bronco Prime Set
2016-04-29 16:06:33.928340, Set/Carrier Prime Set,85, 1, Set,Carrier Prime Set
2016-04-29 16:06:37.826294, Set/Dakra Prime Set,120, 1, Set,Dakra Prime Set
2016-04-29 16:06:41.325558, Set/Dera Vandal Set,200, 1, Set,Dera Vandal Set
2016-04-29 16:06:44.769923, Set/Dual Kamas Prime Set,210, 1, Set,Dual Kamas Prime Set
2016-04-29 16:06:48.447326, Set/Ember Prime Set,1000, 1, Set,Ember Prime Set
2016-04-29 16:06:55.825732, Set/Frost Prime Set,550, 2, Set,Frost Prime Set
2016-04-29 16:06:55.866667, Set/Frost Prime Set,590, 1, Set,Frost Prime Set
2016-04-29 16:07:18.876578, Set/Lex Prime Set,10, 1, Set,Lex Prime Set
2016-04-29 16:07:30.905843, Set/Nova Prime Set,159, 1, Set,Nova Prime Set
2016-04-29 16:07:35.331895, Set/Nyx Prime Set,60, 1, Set,Nyx Prime Set
2016-04-29 16:07:42.852161, Set/Orthos Prime Set,14, 1, Set,Orthos Prime Set
2016-04-29 16:07:42.861737, Set/Orthos Prime Set,19, 1, Set,Orthos Prime Set
2016-04-29 16:07:58.672075, Set/Scindo Prime Set,50, 1, Set,Scindo Prime Set
2016-04-29 16:08:11.002504, Set/Trinity Prime Set,199, 2, Set,Trinity Prime Set
2016-04-29 16:08:21.677563, Set/Volt Prime Set,130, 1, Set,Volt Prime Set
2016-04-29 16:08:25.697842, Set/Wyrm Prime Set,49, 1, Set,Wyrm Prime Set
2016-04-29 16:08:25.720111, Set/Wyrm Prime Set,55, 1, Set,Wyrm Prime Set
2016-04-29 16:08:44.218566, Blueprint/Nezha Chassis Blueprint,9, 1, Blueprint,Nezha Chassis Blueprint
2016-04-29 16:15:16.591533, Mod/Blood Rush/0,15, 1, Mod,Blood Rush
2016-04-29 16:15:16.609852, Mod/Blood Rush/10,200, 1, Mod,Blood Rush
2016-04-29 16:15:16.626021, Mod/Blood Rush/0,25, 1, Mod,Blood Rush
2016-04-29 16:15:54.671574, Mod/Pressurized Magazine/0,20, 1, Mod,Pressurized Magazine
2016-04-29 16:16:39.395318, Blueprint/Strun Wraith Receiver,70, 1, Blueprint,Strun Wraith Receiver
2016-04-29 16:16:43.383093, Blueprint/Strun Wraith Stock,40, 1, Blueprint,Strun Wraith Stock
2016-04-29 16:17:20.812875, Blueprint/Saryn Prime Blueprint,25, 1, Blueprint,Saryn Prime Blueprint
2016-04-29 16:17:20.839564, Blueprint/Saryn Prime Blueprint,15, 3, Blueprint,Saryn Prime Blueprint
2016-04-29 16:17:36.855623, Blueprint/Saryn Prime Set,170, 1, Blueprint,Saryn Prime Set
2016-04-29 16:17:36.864549, Blueprint/Saryn Prime Set,215, 1, Blueprint,Saryn Prime Set
2016-04-29 16:17:44.223926, Blueprint/Nikana Prime Blade,48, 1, Blueprint,Nikana Prime Blade
2016-04-29 16:17:44.236645, Blueprint/Nikana Prime Blade,50, 1, Blueprint,Nikana Prime Blade
2016-04-29 16:17:47.856800, Blueprint/Nikana Prime Hilt,50, 1, Blueprint,Nikana Prime Hilt
2016-04-29 16:17:47.857983, Blueprint/Nikana Prime Hilt,54, 1, Blueprint,Nikana Prime Hilt
2016-04-29 16:17:51.399103, Blueprint/Nikana Prime Set,170, 1, Blueprint,Nikana Prime Set
2016-04-29 16:17:51.425259, Blueprint/Nikana Prime Set,200, 1, Blueprint,Nikana Prime Set
2016-04-29 16:17:54.964323, Blueprint/Spira Prime Blueprint,20, 1, Blueprint,Spira Prime Blueprint
2016-04-29 16:17:58.498460, Blueprint/Spira Prime Blade,55, 2, Blueprint,Spira Prime Blade
2016-04-29 16:17:58.499847, Blueprint/Spira Prime Blade,58, 1, Blueprint,Spira Prime Blade
2016-04-29 16:18:03.876878, Blueprint/Spira Prime Pouch,18, 1, Blueprint,Spira Prime Pouch
2016-04-29 16:18:08.144056, Blueprint/Spira Prime Set,225, 1, Blueprint,Spira Prime Set
2016-04-29 16:20:02.569786, Blueprint/Snipetron Vandal Stock,60, 1, Blueprint,Snipetron Vandal Stock
2016-04-29 16:20:13.368747, Blueprint/Snipetron Vandal Blueprint,60, 1, Blueprint,Snipetron Vandal Blueprint
2016-04-29 16:20:44.600479, Blueprint/Mantis Avionics,15, 1, Blueprint,Mantis Avionics
2016-04-29 16:21:02.836922, Mod/Argon Scope/0,369, 1, Mod,Argon Scope
2016-04-29 16:21:03.160392, Mod/Heavy Caliber/0,16, 1, Mod,Heavy Caliber
2016-04-29 16:21:03.321205, Set/Akbronco Prime Set,55, 1, Set,Akbronco Prime Set
2016-04-29 16:21:03.368055, Set/Rhino Prime Set,344, 1, Set,Rhino Prime Set
2016-04-29 16:21:03.509431, Mod/Argon Scope/5,320, 1, Mod,Argon Scope
2016-04-29 16:21:04.560761, Syndicate/Synoid Simulor,15, 1, Syndicate,Synoid Simulor
2016-04-29 16:21:04.659859, Blueprint/Kavasa Prime Collar Buckle,22, 1, Blueprint,Kavasa Prime Collar Buckle
2016-04-29 16:21:05.543499, Set/Rhino Prime Set,575, 1, Set,Rhino Prime Set
2016-04-29 16:21:05.596860, Syndicate/Sancti Tigris,15, 1, Syndicate,Sancti Tigris
2016-04-29 16:21:06.456642, Void Trader/Primed Reach,290, 1, Void Trader,Primed Reach
2016-04-29 16:21:06.575177, Arcane Enhancements/Arcane Pulse,1, 6, Arcane Enhancements,Arcane Pulse
2016-04-29 16:21:08.507308, Set/Latron Prime Set,375, 4, Set,Latron Prime Set
2016-04-29 16:21:13.478383, Blueprint/Trinity Prime Systems,78, 1, Blueprint,Trinity Prime Systems
2016-04-29 16:21:13.932432, Set/Ember Prime Set,990, 1, Set,Ember Prime Set
2016-04-29 16:21:14.997425, Set/Ember Prime Set,970, 1, Set,Ember Prime Set
2016-04-29 16:21:17.345125, Set/Frost Prime Set,735, 4, Set,Frost Prime Set
2016-04-29 16:21:20.334050, Mod/Fleeting Expertise/0,24, 1, Mod,Fleeting Expertise
2016-04-29 16:21:21.860950, Blueprint/Ember Prime Blueprint,689, 1, Blueprint,Ember Prime Blueprint
2016-04-29 16:21:23.245849, Mod/Crash Course/3,100, 1, Mod,Crash Course
2016-04-29 16:21:26.588430, Blueprint/Akbronco Prime Blueprint,2, 3, Blueprint,Akbronco Prime Blueprint
2016-04-29 16:21:30.772087, Blueprint/Akbronco Prime Link,5, 1, Blueprint,Akbronco Prime Link
2016-04-29 16:21:54.389560, Blueprint/Bo Prime Ornament,3, 4, Blueprint,Bo Prime Ornament
2016-04-29 16:22:27.335864, Blueprint/Boltor Prime Reciever,29, 3, Blueprint,Boltor Prime Reciever
2016-04-29 16:22:40.921752, Blueprint/Braton Prime Blueprint,4, 1, Blueprint,Braton Prime Blueprint
2016-04-29 16:23:20.908864, Blueprint/Dakra Prime Blade,15, 1, Blueprint,Dakra Prime Blade
2016-04-29 16:23:24.575113, Blueprint/Dakra Prime Blueprint,25, 2, Blueprint,Dakra Prime Blueprint
2016-04-29 16:24:05.492797, Blueprint/Hikou Prime Stars,4, 1, Blueprint,Hikou Prime Stars
2016-04-29 16:24:05.493971, Blueprint/Hikou Prime Stars,5, 1, Blueprint,Hikou Prime Stars
2016-04-29 16:24:36.379260, Blueprint/Lex Prime Reciever,5, 1, Blueprint,Lex Prime Reciever
2016-04-29 16:25:06.562867, Blueprint/Paris Prime Blueprint,4, 1, Blueprint,Paris Prime Blueprint
2016-04-29 16:25:15.625235, Blueprint/Paris Prime Upper Limb,15, 1, Blueprint,Paris Prime Upper Limb
2016-04-29 16:25:32.328116, Blueprint/Scindo Prime Blade,10, 1, Blueprint,Scindo Prime Blade
2016-04-29 16:26:35.264129, Blueprint/Vasto Prime Blueprint,10, 1, Blueprint,Vasto Prime Blueprint
2016-04-29 16:26:53.864523, Blueprint/Nova Prime Systems,85, 1, Blueprint,Nova Prime Systems
2016-04-29 16:27:15.764375, Blueprint/Rhino Prime Helmet,50, 1, Blueprint,Rhino Prime Helmet
2016-04-29 16:27:19.700341, Blueprint/Loki Prime Helmet,9, 1, Blueprint,Loki Prime Helmet
2016-04-29 16:27:23.359789, Blueprint/Nyx Prime Helmet,8, 1, Blueprint,Nyx Prime Helmet
2016-04-29 16:27:55.951966, Blueprint/Frost Prime Systems,150, 1, Blueprint,Frost Prime Systems
2016-04-29 16:28:09.055040, Blueprint/Loki Prime Blueprint,8, 1, Blueprint,Loki Prime Blueprint
2016-04-29 16:28:12.734292, Blueprint/Frost Prime Chassis,100, 2, Blueprint,Frost Prime Chassis
2016-04-29 16:28:16.611431, Blueprint/Ember Prime Chassis,10, 2, Blueprint,Ember Prime Chassis
2016-04-29 16:28:16.633996, Blueprint/Ember Prime Chassis,20, 1, Blueprint,Ember Prime Chassis
2016-04-29 16:28:24.764657, Blueprint/Frost Prime Blueprint,300, 1, Blueprint,Frost Prime Blueprint
2016-04-29 16:28:39.746596, Mod/Hammer Shot/0,14, 1, Mod,Hammer Shot
2016-04-29 16:28:39.747535, Mod/Hammer Shot/0,15, 1, Mod,Hammer Shot
2016-04-29 16:29:19.554292, Mod/Fleeting Expertise/0,19, 1, Mod,Fleeting Expertise
2016-04-29 16:29:19.589761, Mod/Fleeting Expertise/0,40, 1, Mod,Fleeting Expertise
2016-04-29 16:29:27.305070, Mod/Narrow Minded/10,340, 2, Mod,Narrow Minded
2016-04-29 16:30:49.872687, Mod/Jagged Edge/0,7, 1, Mod,Jagged Edge
2016-04-29 16:31:20.462867, Mod/Transient Fortitude/10,300, 1, Mod,Transient Fortitude
2016-04-29 16:31:20.528534, Mod/Transient Fortitude/0,29, 1, Mod,Transient Fortitude
2016-04-29 16:32:09.146330, Mod/Tranquil Cleave,9, 2, Mod,Tranquil Cleave
2016-04-29 16:32:39.256087, Mod/Blind Rage/0,20, 2, Mod,Blind Rage
